StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,ExternalReference,DistributionChannel,UserLanguage,Q526_Browser,Q526_Version,Q526_Operating System,Q526_Resolution,QRead,Consent_visual,Gender,Tram_jubilacion,Birth,Educ,EpistemicC_1,EpistemicC_2,EpistemicC_3,EpistemicC_4,EpistemicC_5,EpistemicC_6,HSist,HSist_9_TEXT,FamGroup,Longevidad,MAge,DAge,PStable,PBirth,MoAFP,PlanJubi,PlanJubi_6_TEXT,Advice,PAdvice,Q493,EPension_PuvsPri,sesion,time_consent,time_cotizacion,time_baseline_1,time_t1_1,time_t2_1,time_t3_1,time_baseline_p,time_t1_2,time_t2_2,time_t3_2,time_consent_welcome,UserAge,source,perfil,survey,show-up,UID,useridn,website,name1,name2,name3,name4,Pn1,pn1,name5,name6,name7,name8,verb1,verb2,verb3,noun1,dueño,contratado,un,herido,tetra,lo,solo,ciego,mismo,declarado,el,hn1,noun,dueña,contratada,una,herida,la,sola,ciega,misma,declarada,ella,FL_144_DO,FL_135_DO,FL_169_DO,FL_145_DO,FL_74_DO,FL_249_DO,FL_251_DO,FL_256_DO,FL_270_DO,FL_275_DO,FL_210_DO,FL_229_DO,FL_292_DO,FL_307_DO
29/07/2022 07:19,29/07/2022 07:20,IP Address,100,58,TRUE,29/07/2022 07:20,R_3JFyEvfgNeiNK3c,NA,email,ES-ES,Safari,4,Android 10,412x869,"Sí, he leído y entendido las reglas. Chile, 2022",,F,Sí,,,,,,,,,,,,,,,,,,,,,,,,online,,,,,,,,,,,19:38.3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/07/2022 07:20,29/07/2022 07:21,IP Address,100,31,TRUE,29/07/2022 07:21,R_3hlMygxB7pUE9r4,75315,email,ES-ES,Chrome,96.0.4664.104,Android 10,412x846,"Sí, he leído y entendido las reglas. Chile, 2022",,F,Sí,,,,,,,,,,,,,,,,,,,,,,,,online,,,,,,,,,,,20:44.1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/07/2022 07:15,29/07/2022 07:21,IP Address,100,358,TRUE,29/07/2022 07:21,R_OiL7kJjNvnJxHrz,NA,email,ES-ES,Chrome,103.0.0.0,Windows NT 10.0,1366x768,"Sí, he leído y entendido las reglas. Chile, 2022",,F,No,1967,Educación Superior Técnico o Universitaria,"Totalmente
de acuerdo",,"De
acuerdo","De
acuerdo","De
acuerdo","De
acuerdo",ISAPRE,,3,,Aún no ha fallecido,71-80,Sí,1963,Sí,No sabe,,No,No lo ha pensado,,Modalidades privadas de pensión (AFP),online,,18:55.4,,,20:31.7,,,,,,15:38.9,55,,0,OE_USACH_DL_01,6500,534-2-5-55-0,534,5,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,,,,,,,,,,,,,,Treatment2-1,
29/07/2022 07:16,29/07/2022 07:21,IP Address,100,276,TRUE,29/07/2022 07:21,R_AsuJKkZdKxfkioV,69125,email,ES-ES,Chrome,103.0.0.0,Windows NT 10.0,1366x768,"Sí, he leído y entendido las reglas. Chile, 2022",,M,No,1971,Educación Superior Técnico o Universitaria,"Totalmente
de acuerdo",,"Totalmente
de acuerdo","Totalmente
de acuerdo","Totalmente
de acuerdo","Totalmente
de acuerdo",Sistema Público FONASA grupo C,,3,,Aún no ha fallecido,Aún no ha fallecido,Sí,1972,Sí,No sabe,,Sí,No,,Beneficios públicos de pensión (PGU),online,,19:35.8,,,,,21:25.8,,,,17:28.6,51,,0,OE_USACH_DL_01,6500,9257-1-8-51-0,9257,8,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,,,,,,tetrapléjico,,,,,,,esposa,beneficiaria,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él,,,,,,,,,,,,Baseline-publico,,
29/07/2022 07:20,29/07/2022 07:21,IP Address,100,63,TRUE,29/07/2022 07:21,R_2U62hdYOOemn0e4,75514,email,ES-ES,Chrome,103.0.0.0,Android 10,424x918,"Sí, he leído y entendido las reglas. Chile, 2022",,F,Sí,,,,,,,,,,,,,,,,,,,,,,,,online,,,,,,,,,,,21:20.6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/07/2022 07:15,29/07/2022 07:22,IP Address,100,390,TRUE,29/07/2022 07:22,R_2sooE5pHrtXLyO5,NA,email,ES-ES,Chrome,103.0.0.0,Windows NT 10.0,1280x800,"Sí, he leído y entendido las reglas. Chile, 2022",,M,No,1962,Educación Superior Técnico o Universitaria,"Totalmente
de acuerdo",,"Ni de acuerdo,
ni en desacuerdo","En
desacuerdo","De
acuerdo","Ni de acuerdo,
ni en desacuerdo",Sistema Público FONASA no sabe grupo,,8,,Aún no ha fallecido,61-70,Sí,1967,Sí,No sabe,,No,No,,Modalidades privadas de pensión (AFP),online,,19:09.6,,,21:41.5,,,,,,16:38.9,60,,0,OE_USACH_DL_01,6500,6167-1-5-60-0,6167,5,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,,,,,,tetrapléjico,,,,,,,esposa,beneficiaria,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él,,,,,,,,,,,Treatment2-1,,,
29/07/2022 07:18,29/07/2022 07:23,IP Address,100,279,TRUE,29/07/2022 07:23,R_bPKZ3PHyc40uVt7,84721,email,ES-ES,Chrome,103.0.0.0,Android 11,412x915,"Sí, he leído y entendido las reglas. Chile, 2022",,F,Sí,,,,,,,,,,,,,,,,,,,,,,,,online,,,,,,,,,,,22:36.3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/07/2022 07:18,29/07/2022 07:23,IP Address,100,251,TRUE,29/07/2022 07:23,R_2e3jZyYBxs3BmNw,NA,email,ES-ES,Chrome,88.0.4324.181,Android 11,412x915,"Sí, he leído y entendido las reglas. Chile, 2022",,F,No,1966,Educación Superior Técnico o Universitaria,"Totalmente
de acuerdo",,"De
acuerdo","De
acuerdo","Ni de acuerdo,
ni en desacuerdo","De
acuerdo",Sistema Público FONASA grupo D,,4,,Aún no ha fallecido,71-80,No,,Sí,Convertir los fondos en una Renta Vitalicia,,No,No lo ha pensado,,Beneficios públicos de pensión (PGU),online,,21:46.6,,,,,,22:53.4,,,19:34.8,56,,0,OE_USACH_DL_01,6500,7993-2-1-56-0,7993,1,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,,,,,,,,,,,,,,,Treatment1-2
29/07/2022 07:21,29/07/2022 07:23,IP Address,100,80,TRUE,29/07/2022 07:23,R_1oby1xcJT1h15K5,NA,email,ES-ES,Firefox,103,Windows NT 10.0,1920x1080,"Sí, he leído y entendido las reglas. Chile, 2022",,F,Sí,,,,,,,,,,,,,,,,,,,,,,,,online,,,,,,,,,,,22:10.6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/07/2022 07:22,29/07/2022 07:23,IP Address,100,51,TRUE,29/07/2022 07:23,R_tWgKuiVPtDaTA0F,NA,email,ES-ES,Chrome,103.0.0.0,Android 11,393x851,"Sí, he leído y entendido las reglas. Chile, 2022",,M,Sí,,,,,,,,,,,,,,,,,,,,,,,,online,,,,,,,,,,,23:03.6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/07/2022 07:21,29/07/2022 07:23,IP Address,100,119,TRUE,29/07/2022 07:23,R_2OVf58mbqK20YGP,NA,email,ES-ES,Chrome,103.0.0.0,Macintosh,1440x900,"Sí, he leído y entendido las reglas. Chile, 2022",,M,Sí,,,,,,,,,,,,,,,,,,,,,,,,online,,,,,,,,,,,23:01.6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/07/2022 07:19,29/07/2022 07:24,IP Address,100,301,TRUE,29/07/2022 07:24,R_3QKLSJya8iJ2LdI,NA,email,ES-ES,Safari,4,Android 11,412x892,"Sí, he leído y entendido las reglas. Chile, 2022",,F,No,1968,Educación Superior Técnico o Universitaria,"Totalmente
de acuerdo",,"Totalmente
de acuerdo","Totalmente
de acuerdo","Totalmente
de acuerdo","Totalmente
de acuerdo",Sistema Público FONASA grupo D,,3,,Aún no ha fallecido,81-90,No,,Sí,No sabe,,No,No lo ha pensado,,Modalidades privadas de pensión (AFP),online,,22:37.4,23:37.7,,,,,,,,20:45.4,54,,0,OE_USACH_DL_01,6500,7267-2-7-54-0,7267,7,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,,,,,,,,,,,,,,Baseline-1,
29/07/2022 07:20,29/07/2022 07:24,IP Address,100,225,TRUE,29/07/2022 07:24,R_PwHs0TnGYhQZs3v,NA,email,ES-ES,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,"Sí, he leído y entendido las reglas. Chile, 2022",,M,No,1972,Educación Media científico-humanista o Técnica,"Totalmente
de acuerdo",,"Ni de acuerdo,
ni en desacuerdo","Totalmente
de acuerdo","De
acuerdo","Totalmente
de acuerdo",ISAPRE,,5,,Aún no ha fallecido,50 ó menos,Sí,1973,Sí,Convertir los fondos en una Renta Vitalicia,,No,Sí,,Beneficios públicos de pensión (PGU),online,,22:28.7,,,,,,,,24:14.9,20:46.5,50,,0,OE_USACH_DL_01,6500,6278-1-3-50-0,6278,3,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,,,,,,tetrapléjico,,,,,,,esposa,beneficiaria,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él,,,,,,,,,,,,Treatment3-2,,
29/07/2022 07:23,29/07/2022 07:24,IP Address,100,46,TRUE,29/07/2022 07:24,R_2y4631O6ItV8drE,91339,email,ES-ES,Safari iPhone,12.1.2,iPhone,375x667,"Sí, he leído y entendido las reglas. Chile, 2022",,F,Sí,,,,,,,,,,,,,,,,,,,,,,,,online,,,,,,,,,,,24:05.4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/07/2022 07:20,29/07/2022 07:24,IP Address,100,250,TRUE,29/07/2022 07:24,R_3mdaFLWRvVgPuTL,NA,email,ES-ES,Chrome,103.0.0.0,Windows NT 10.0,1366x768,"Sí, he leído y entendido las reglas. Chile, 2022",,F,No,1971,Educación Superior Técnico o Universitaria,"De
acuerdo",,"De
acuerdo","Totalmente
de acuerdo","De
acuerdo","De
acuerdo",ISAPRE,,7,,Aún no ha fallecido,Aún no ha fallecido,Sí,1963,Sí,Convertir los fondos en un Retiro Programado,,No,No lo ha pensado,,Modalidades privadas de pensión (AFP),online,,22:46.4,,23:50.6,,,,,,,20:35.9,51,,0,OE_USACH_DL_01,6500,5887-2-4-51-0,5887,4,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,,,,,,,,,,,,,,Treatment1-1,
29/07/2022 07:14,29/07/2022 07:24,IP Address,100,625,TRUE,29/07/2022 07:24,R_9nwVSvdb9tDBQ5j,NA,email,ES-ES,Chrome iPhone,103.0.5060.63,iPhone,320x568,"Sí, he leído y entendido las reglas. Chile, 2022",,M,No,1960,Educación Superior Técnico o Universitaria,"De
acuerdo",,"Ni de acuerdo,
ni en desacuerdo","En
desacuerdo","Ni de acuerdo,
ni en desacuerdo","Ni de acuerdo,
ni en desacuerdo",Sistema Público FONASA grupo B,,4,,Aún no ha fallecido,61-70,Sí,1961,Sí,No sabe,,No,No lo ha pensado,,Beneficios públicos de pensión (PGU),online,,23:24.8,,,,,,25:19.9,,,16:20.2,62,,0,OE_USACH_DL_01,6500,3359-1-1-62-0,3359,1,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,,,,,,tetrapléjico,,,,,,,esposa,beneficiaria,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él,,,,,,,,,,,,Treatment1-2,,
29/07/2022 07:19,29/07/2022 07:24,IP Address,100,315,TRUE,29/07/2022 07:25,R_0judBDludPkEauR,90244,email,ES-ES,Safari,4,Android 11,412x892,"Sí, he leído y entendido las reglas. Chile, 2022",,M,No,1959,Educación Media científico-humanista o Técnica,"De
acuerdo",,"De
acuerdo","De
acuerdo","De
acuerdo","De
acuerdo",Sistema Público FONASA no sabe grupo,,3,,50 ó menos,50 ó menos,Sí,1961,Sí,Convertir los fondos en una Renta Vitalicia,,No,No lo ha pensado,,Modalidades privadas de pensión (AFP),online,,22:42.8,,,,24:04.7,,,,,20:12.3,63,,0,OE_USACH_DL_01,6500,4537-1-6-63-0,4537,6,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,,,,,,tetrapléjico,,,,,,,esposa,beneficiaria,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él,,,,,,,,,,,Treatment3-1,,,
29/07/2022 07:19,29/07/2022 07:25,IP Address,100,349,TRUE,29/07/2022 07:25,R_eaHexCRLjydplpn,NA,email,ES-ES,Chrome,96.0.4664.104,Android 11,385x854,"Sí, he leído y entendido las reglas. Chile, 2022",,M,No,1962,Educación Superior Técnico o Universitaria,"Totalmente
de acuerdo",,"Ni de acuerdo,
ni en desacuerdo","De
acuerdo","De
acuerdo","De
acuerdo",Sistema Público FONASA grupo B,,3,,Aún no ha fallecido,71-80,Sí,1964,Sí,Convertir los fondos en una mezcla entre Retiros Programados y Rentas Vitalicias,,Sí,No,,Modalidades privadas de pensión (AFP),online,,23:24.7,,24:47.6,,,,,,,20:48.4,60,,0,OE_USACH_DL_01,6500,1534-1-4-60-0,1534,4,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,,,,,,tetrapléjico,,,,,,,esposa,beneficiaria,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él,,,,,,,,,,,Treatment1-1,,,
29/07/2022 07:23,29/07/2022 07:28,IP Address,100,336,TRUE,29/07/2022 07:28,R_116g43FD0IQeqmi,NA,email,ES-ES,Chrome,89.0.4389.116,Android 10,393x851,"Sí, he leído y entendido las reglas. Chile, 2022",,F,No,1960,Educación Media científico-humanista o Técnica,"Totalmente
de acuerdo",,"De
acuerdo","Ni de acuerdo,
ni en desacuerdo","De
acuerdo","Ni de acuerdo,
ni en desacuerdo",Sistema Público FONASA grupo B,,3,,71-80,50 ó menos,Sí,1957,No,,,No,No lo ha pensado,,Beneficios públicos de pensión (PGU),online,,27:42.9,,,,,28:45.7,,,,24:16.3,62,,0,OE_USACH_DL_01,6500,2811-2-8-62-0,2811,8,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,,,,,,,,,,,,,,,Baseline-publico
29/07/2022 07:23,29/07/2022 07:28,IP Address,100,329,TRUE,29/07/2022 07:29,R_efFBm1IsHbloDsJ,NA,email,ES-ES,Safari iPhone,12.1.2,iPhone,375x667,"Sí, he leído y entendido las reglas. Chile, 2022",,F,No,1963,Educación Media científico-humanista o Técnica,"Totalmente
de acuerdo",,"Totalmente
de acuerdo","Totalmente
de acuerdo","De
acuerdo","Totalmente
de acuerdo",Sistema Público FONASA grupo B,,4,,Aún no ha fallecido,61-70,Sí,1957,Sí,No sabe,,No,No lo ha pensado,,Modalidades privadas de pensión (AFP),online,,27:48.1,,,,28:47.2,,,,,23:49.8,59,,0,OE_USACH_DL_01,6500,6787-2-6-59-0,6787,6,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,,,,,,,,,,,,,,Treatment3-1,
29/07/2022 07:27,29/07/2022 07:29,IP Address,100,114,TRUE,29/07/2022 07:29,R_2xLD56lpGvsiBJ6,NA,email,ES-ES,Chrome,103.0.0.0,Android 10,360x771,"Sí, he leído y entendido las reglas. Chile, 2022",,F,Sí,,,,,,,,,,,,,,,,,,,,,,,,online,,,,,,,,,,,31:24.8,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/07/2022 07:28,29/07/2022 07:29,IP Address,100,84,TRUE,29/07/2022 07:29,R_1iqfDCbD9Q7FRs6,NA,email,ES-ES,Chrome,103.0.0.0,Android 9,360x640,"Sí, he leído y entendido las reglas. Chile, 2022",,F,Sí,,,,,,,,,,,,,,,,,,,,,,,,online,,,,,,,,,,,29:29.4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/07/2022 07:29,29/07/2022 07:29,IP Address,100,26,TRUE,29/07/2022 07:29,R_33wOEjOTsFn6z1s,NA,email,ES-ES,Chrome,103.0.0.0,Windows NT 10.0,1366x768,"Sí, he leído y entendido las reglas. Chile, 2022",,M,Sí,,,,,,,,,,,,,,,,,,,,,,,,online,,,,,,,,,,,29:41.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/07/2022 07:28,29/07/2022 07:29,IP Address,100,101,TRUE,29/07/2022 07:29,R_3iQ2lKR0UCdtz9f,NA,email,ES-ES,Chrome,89.0.4389.116,Android 9,393x851,"Sí, he leído y entendido las reglas. Chile, 2022",,M,Sí,,,,,,,,,,,,,,,,,,,,,,,,online,,,,,,,,,,,35:19.1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/07/2022 07:25,29/07/2022 07:30,IP Address,100,286,TRUE,29/07/2022 07:30,R_3mkOE8jmszaCMCm,85654,email,ES-ES,Chrome,103.0.5060.134,Windows NT 10.0,1366x768,"Sí, he leído y entendido las reglas. Chile, 2022",,M,No,1969,Educación Superior Técnico o Universitaria,"De
acuerdo",,"De
acuerdo","De
acuerdo","Ni de acuerdo,
ni en desacuerdo","De
acuerdo",Sistema Público FONASA grupo B,,2,,Aún no ha fallecido,61-70,No,,Sí,Convertir los fondos en una mezcla entre Retiros Programados y Rentas Vitalicias,,Sí,No,,Beneficios públicos de pensión (PGU),online,,28:32.2,,,,,,30:22.3,,,26:05.7,53,,0,OE_USACH_DL_01,6500,5733-1-1-53-0,5733,1,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,,,,,,tetrapléjico,,,,,,,esposa,beneficiaria,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él,,,,,,,,,,,,Treatment1-2,,
29/07/2022 07:29,29/07/2022 07:30,IP Address,100,72,TRUE,29/07/2022 07:30,R_2U2QuBmnJh5bRpk,NA,email,ES-ES,Chrome,102.0.0.0,Android 10,800x1280,"Sí, he leído y entendido las reglas. Chile, 2022",,F,No,1985,Educación Superior Técnico o Universitaria,,,,,,,,,,,,,,,,,,,,,,online,,,,,,,,,,,29:54.3,37,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/07/2022 07:18,29/07/2022 07:30,IP Address,100,734,TRUE,29/07/2022 07:30,R_3qKVzB3wVjL5v1I,NA,email,ES-ES,Safari iPhone,15.5,iPhone,414x896,"Sí, he leído y entendido las reglas. Chile, 2022",,M,No,1971,Postgrado,"De
acuerdo",,"De
acuerdo","Totalmente
de acuerdo","De
acuerdo","Totalmente
de acuerdo",ISAPRE,,2,,Aún no ha fallecido,Aún no ha fallecido,Sí,1962,Sí,Convertir los fondos en una Renta Vitalicia,,No,No,,Beneficios públicos de pensión (PGU),online,,28:08.9,,,,,,,30:21.2,,25:50.4,51,,0,OE_USACH_DL_01,6500,6-1-2-51-0,6,2,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,,,,,,tetrapléjico,,,,,,,esposa,beneficiaria,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él,,,,,,,,,,,,Treatment2-2,,
29/07/2022 07:23,29/07/2022 07:31,IP Address,100,512,TRUE,29/07/2022 07:31,R_0NWlpNURDxJdSlb,85497,email,ES-ES,Safari,4,Android 11,412x915,"Sí, he leído y entendido las reglas. Chile, 2022",,M,No,1965,Postgrado,"Totalmente
de acuerdo",,"Totalmente
de acuerdo","De
acuerdo","Totalmente
de acuerdo","Totalmente
de acuerdo",Sistema Público FONASA grupo C,,4,,71-80,61-70,Sí,1961,No,,,No,Sí,,Modalidades privadas de pensión (AFP),online,,28:24.3,31:33.8,,,,,,,,23:58.3,57,,0,OE_USACH_DL_01,6500,3708-1-7-57-0,3708,7,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,,,,,,tetrapléjico,,,,,,,esposa,beneficiaria,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él,,,,,,,,,,,Baseline-1,,,
29/07/2022 07:23,29/07/2022 07:32,IP Address,100,511,TRUE,29/07/2022 07:32,R_2xRgP02OPRp7Glu,NA,email,ES-ES,Chrome,103.0.0.0,Android 10,360x800,"Sí, he leído y entendido las reglas. Chile, 2022",,M,No,1968,Educación Superior Técnico o Universitaria,"De
acuerdo",,"De
acuerdo","Ni de acuerdo,
ni en desacuerdo","De
acuerdo","Ni de acuerdo,
ni en desacuerdo",Ninguno,,3,,71-80,Aún no ha fallecido,No,,Sí,No sabe,,No,No,,Beneficios públicos de pensión (PGU),online,,28:55.4,,,,,,,,31:14.5,23:55.2,54,,0,OE_USACH_DL_01,6500,1836-1-3-54-0,1836,3,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,,,,,,tetrapléjico,,,,,,,esposa,beneficiaria,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él,,,,,,,,,,,,Treatment3-2,,
29/07/2022 07:21,29/07/2022 07:33,IP Address,100,753,TRUE,29/07/2022 07:33,R_2xXfkc1RBKvPQp5,NA,email,ES-ES,Chrome,103.0.0.0,Android 10,360x780,"Sí, he leído y entendido las reglas. Chile, 2022",,F,No,1958,Postgrado,"Totalmente
de acuerdo",,"De
acuerdo","Totalmente
de acuerdo","Totalmente
de acuerdo","Totalmente
de acuerdo",ISAPRE,,3,,Aún no ha fallecido,50 ó menos,Sí,1958,Sí,Convertir los fondos en un Retiro Programado,,No,No lo ha pensado,,Beneficios públicos de pensión (PGU),online,,24:54.4,,,,,,,,32:41.6,22:13.3,64,,0,OE_USACH_DL_01,6500,2281-2-3-64-0,2281,3,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,,,,,,,,,,,,,,,Treatment3-2
29/07/2022 07:28,29/07/2022 07:33,IP Address,100,331,TRUE,29/07/2022 07:33,R_2VPgu13dZf5vLwA,NA,email,ES-ES,Chrome,103.0.0.0,Android 10,360x771,"Sí, he leído y entendido las reglas. Chile, 2022",,F,No,1970,Educación Superior Técnico o Universitaria,"De
acuerdo",,"De
acuerdo","De
acuerdo","De
acuerdo","De
acuerdo",Sistema Público FONASA grupo B,,4,,Aún no ha fallecido,61-70,Sí,1960,Sí,Convertir los fondos en un Retiro Programado,,No,No,,Beneficios públicos de pensión (PGU),online,,31:58.6,,,,,,33:36.2,,,28:47.9,52,,0,OE_USACH_DL_01,6500,9982-2-1-52-0,9982,1,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,,,,,,,,,,,,,,,Treatment1-2
29/07/2022 07:30,29/07/2022 07:33,IP Address,100,227,TRUE,29/07/2022 07:33,R_2WHIQgbVJUawgtO,NA,email,ES-ES,Chrome,103.0.0.0,Macintosh,1440x900,"Sí, he leído y entendido las reglas. Chile, 2022",,F,No,1969,Educación Superior Técnico o Universitaria,"De
acuerdo",,"Ni de acuerdo,
ni en desacuerdo","Ni de acuerdo,
ni en desacuerdo","De
acuerdo","Ni de acuerdo,
ni en desacuerdo",ISAPRE,,2,,51-60,71-80,No,,Sí,No sabe,,No,No lo ha pensado,,Modalidades privadas de pensión (AFP),online,,40:46.7,,,,41:58.7,,,,,39:09.7,53,,0,OE_USACH_DL_01,6500,9979-2-6-53-0,9979,6,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,,,,,,,,,,,,,,Treatment3-1,
29/07/2022 07:26,29/07/2022 07:34,IP Address,100,462,TRUE,29/07/2022 07:34,R_NX42PDm4BYBiqzv,NA,email,ES-ES,Chrome,99.0.4844.58,Android 8.1.0,360x760,"Sí, he leído y entendido las reglas. Chile, 2022",,F,No,1959,Postgrado,"Totalmente
de acuerdo",,"Totalmente
de acuerdo","Totalmente
de acuerdo","De
acuerdo","De
acuerdo",Sistema Público FONASA grupo C,,3,,51-60,61-70,Sí,1960,Sí,Convertir los fondos en un Retiro Programado,,No,Sí,,Modalidades privadas de pensión (AFP),online,,30:40.8,,,33:37.8,,,,,,26:58.1,63,,0,OE_USACH_DL_01,6500,1603-2-5-63-0,1603,5,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,,,,,,,,,,,,,,,Treatment2-1,
29/07/2022 07:33,29/07/2022 07:34,IP Address,100,79,TRUE,29/07/2022 07:34,R_3R4so3zVUEjaNOJ,67334,email,ES-ES,Safari,4,Android 11,393x851,"Sí, he leído y entendido las reglas. Chile, 2022",,M,Sí,,,,,,,,,,,,,,,,,,,,,,,,online,,,,,,,,,,,34:11.9,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
